ID,Name,Latitude,Longitude,Glottocode,Name_and_ID_in_source,xd_id,alt_names_by_society,main_focal_year,HRAF_name_ID,HRAF_ID,origLat,origLong,comment,glottocode_comment,region
Sa4,Emberá,8,-78,nort2972,Choco (Sa4),xd1320,Choco,1960,,,8,-78,Original,"Note 8Feb2018: Note: this case was flagged by HH as combining ethnographic data for Wounaan [noa] and Northern Embera [emp]. KK has left language as [emp] (Northern Embera) for now, based on facts that Faron, who worked with Embera, is the author of 2 of the 4 ethnographic references for the case, and that at least one of the others (Reichel-Dolmatoff, 1960) is known to have combined information on the two groups, assuming they were essentially the same (Velásquez Runk 2004) [Excerpt from Velásquez Runk (2004), who has worked extensively with Embera and especially Wounaan communities in Panama: ""Much literature on Emberá and Wounaan, both in Panama and Colombia, have combined information on both groups [...]. In Colombia, Emberá* have historically been called Chocó Indians whereas Wounaan have been differentiated as Noanama or more recently Waunana Indians: it is only in Panama that both groups are called Chocó"". [...] ""Emberá bed’ea (the Emberá language) and Wounmeu are linguistically related, sharing about thirty-five (Binder pers. comm.) to fifty percent (Loewen 1960a) cognate roots, and belong to what linguists now acknowledge to be a separate linguistic group [e.g., Chocoan] (Aguirre Licht), Binder, pers. comm.; Mortensen, pers. comm.), but are mutually unintelligible. *Emberá have a number of subgroups also, at least nine according to Loewen (1960) and six according to Mortensen’s current linguistic work (pers.comm.). There has been a small group of Emberá Catio in Panama (Binder, pers. comm.) but the remainder of Panama’s Emberá is Northern Emberá (Mortensen pers. comm.)."" ",Central America
Sa5,Bribri,9,-83,brib1243,Bribri (Sa5),xd1321,Talamanca,1950,Talamancans (SA19),SA19,9,-83,Original,,Central America
Sa6,Yucatec Maya,18,-90,yuca1254,Yucatec Maya (Sa6),xd1322,,1520,Yucatec Maya (NV10),NV10,18,-90,Original,,Mexico
Sa7,Garifuna,16,-89,gari1256,Black Carib (Sa7),xd1323,Black Carib; Garif,1940,Garifuna (SA12),SA12,16,-89,Original,,Central America
Sa8,Mam,15,-92,mamm1241,Mam (Sa8),xd1324,,1930,Mam Maya (NW08),NW08,15,-92,Original,,Central America
Sa9,Miskito,14.766,-84.089,misk1235,Miskito (Sa9),xd1325,Mískitu; Mosquito,1920,Miskito (SA15),SA15,13,-85,Revised 22-July-2021 by KK based on web research and review of location in GIS,,Central America
Sb1,Callinago,15.41,-61.27,isla1278,Callinago (Sb1),xd1326,,1650,Island Carib (ST13),ST13,15,-61,Revised,"Note 8Feb2018: Changed to crb from car as focus is reported in White SCCS pinpointing sheet as ""Dominica Island"" (See also note from HH: Most of the refs refer to Island Carib [crb] not Galibi Carib on the mainland.)",Caribbean
Sb2,Cágaba,11,-74,cogu1240,Cagaba (Sb2),xd1327,Cagaba; Kagaba; Kogi,1940,Kogi (SC07),SC07,11,-74,Original,,Western South America
Sb3,Barí (Motilon),9,-72,yukp1241,Motilon (Sb3),xd1328,Bari; Motilon; Yuko; Motilones; Barí,1940,,,9,-72,Original,"Note 8Feb2018: Changed after note by HH:""The Motilon described by Reichel-Dolmatoff is Yukpa [yup] (a Cariban lg) not the Chibchan Bari [mot]""; KK: indeed, the focus is on the ""Iroka"", who are described as a ""Yukpa subtribe"" by Ruddle (1974:29, in Halbmayer 2013). References for case are Holder and Reichel-Dolmatoff, and both seem to have attempted to contact the Bari in 1946 (according to Beckerman and Lizarralde 2013), but may have been unsuccsessful. In any case, both anthropologists, and certainly R-D, worked with the Iroka [Yukpa]. Note from Beckerman and Lizarralde (2013): ""the forest-dwelling Bari (and their traditional and ongoing enemies, the Carib-speaking Yukpa) constituted a recognized obstacle to colonization of the forested land remaining to [the small-scale colonists]"". Both Yukpa and Bari seem to have been known as ""Motilones"" (e.g., see http://www.native-languages.org/definitions/motilone.htm).",Northern South America
Sb4,Cariña,9,-64,taba1267,Carinya (Sb4),xd1329,Carinya,1950,,,9,-64,Original,"Note 24Sept2018 - dialect Tabajari assigned (language does not change). KK is confident in this assignment; there is an Etnologue point for Carib here (9,-64 approx.). This URL gives the relative location of Carib dialects: https://www.mona.uwi.edu/dllp/jlu/ciel/pages/kalihna.htm. Note, this change may not be incorporated to Bouckaert/Atkinson global tree because of timing of correction.",Northern South America
Ae15,Hunde,-2,28,hund1239,Hunde (Ae15),xd133,Bahunde,1940,,,-2,28,Original,,West-Central Tropical Africa
Sb5,Paraujano,11,-72,para1316,Paraujano (Sb5),xd1330,Onoto,1950,,,11,-72,Original,,Northern South America
Sb6,Wayuu,12,-72,wayu1243,Goajiro (Sb6),xd1331,Goajiro,1940,Goajiro (SC13),SC13,12,-72,Original,,Western South America
Sb7,Yupa,9,-72,yukp1241,Yupa (Sb7),xd1332,,1950,,,9,-72,Original,,Northern South America
Sb8,Taíno,19.94,-75.37,tain1254,Taino (Sb8),xd1333,Taino,1520,,,19,-75,Revised,,Caribbean
Sb9,Haitians,18.41,-72.17,hait1244,Haitians (Sb9),xd1334,,1930,Haitians (SV03),SV03,18,-72,Revised,,Caribbean
Sc1,Warao,9,-62,wara1303,Warrau (Sc1),xd1335,Warrau,1950,Warao (SS18),SS18,9,-62,Original,,Northern South America
Sc10,Lokono,5.95,-56.98,araw1276,Locono (Sc10),xd1336,Locono; Arawak,1900,,,6,-57,Revised,,Northern South America
Sc11,Camaracoto,6,-63,cama1252,Camaracoto (Sc11),xd1337,Pemon,1930,Pemon (SS16),SS16,6,-63,Original,,Northern South America
Sc12,Macushi,4,-59,macu1259,Macusi (Sc12),xd1338,Macusi,1910,,,4,-59,Original,"Note 8Feb2018: Note, HH notes that ethnographic references most relevant to Makushi [Sc12] are listed under ""Taulipang"" [Sc15] (Soares Diniz & Ule are on Macushi [mbc] rather than Pemon [aoc]). However, other aspects of case description (name, alternate names) line up with [mbc]. For that reason, I will leave as [mbc], but user should ensure that cultural traits of interest are properly assigned to Macushi vs. Pemon. See Halbmayer, E. 2013. ""Contemporary Carib-speaking Amerindians. A bibliography of social anthropological and linguistic resources for discussion"". For succinct overview and reference lists.",Northern South America
Sc13,Panare,6,-66,enap1235,Panare (Sc13),xd1339,,1950,,,6,-66,Original,,Northern South America
Ae16,Lulua,-6,23,luba1249,Lulua (Ae16),xd134,Bena Lulua,1910,,,-6,23,Original,,West-Central Tropical Africa
Sc14,Rucuyen,3,-55,waya1269,Rucuyen (Sc14),xd1340,,1890,,,3,-55,Original,,Northern South America
Sc15,Taulípang,4,-62,taul1252,Taulipang (Sc15),xd1341,Taulipang; Arecuna; Arekuna,1910,,,4,-62,Original,"Note 8Feb2018: Note, HH notes that ethnographic references most relevant to Makushi [Sc12] are listed here; it is possible that the more general references currently listed under Sc12 are most appropriate to Taulipang [Sc15] (Farabee 1922 & Kirchoff 1943). However, other aspects of case description (name, alternate names) line up with [aoc]. For that reason, I will leave as [aoc] but user should ensure that cultural traits of interest are properly assigned to Macushi vs. Pemon. See Halbmayer, E. 2013. ""Contemporary Carib-speaking Amerindians. A bibliography of social anthropological and linguistic resources for discussion"". For succinct overview and reference lists.",Brazil
Sc16,Ye'kuana,3,-65,maqu1238,Yekuana (Sc16),xd1342,So'to; Yekuana,1920,,,3,-65,Original,,Northern South America
Sc17,Piapoco,6,-68,piap1246,Piapoco (Sc17),xd1343,,1950,,,6,-68,Original,,Western South America
Sc18,Ndyuka,5,-54,ndyu1242,Djuka (Sc18),xd1344,Djuka; Bush Negroes; Ndjuka,1960,,,5,-54,Original,,Northern South America
Sc2,Pumé,7,-68,pume1238,Yaruro (Sc2),xd1345,Yaruro,1950,Pumé (SS19),SS19,7,-68,Original,,Northern South America
Sc3,Barama River Carib,5,-59,mura1272,Barama Carib (Sc3),xd1346,Barama Carib; Carib,1930,Barama River Carib (SR09),SR09,5,-59,Original,"Note 24Sept2018 - KK has high confidence in this dialect assignment (mura1272). The Barama carib location is in Guyana; there is an Etnologue point for Carib here (7.42,-60.17 approx.). This URL gives the relative location of Carib dialects: https://www.mona.uwi.edu/dllp/jlu/ciel/pages/kalihna.htm.",Northern South America
Sc4,Guahibo,5,-69,guah1255,Guahibo (Sc4),xd1347,,1950,,,5,-69,Original,,Western South America
Sc5,Wapishana,3,-60,wapi1253,Wapishana (Sc5),xd1348,,1900,,,3,-60,Original,,Brazil
Sc6,Saramaccan ,4,-56,sara1340,Saramacca (Sc6),xd1349,Saramaccan of Suriname; Saramacca; Bush Negroes,1920,Saramaka (SR15),SR15,4,-56,Original,,Northern South America
Ae17,Rega,-3,28,lega1249,Rega (Ae17),xd135,Balegga; Barega; Valega; Warega,1900,,,-3,28,Original,,West-Central Tropical Africa
Sc7,Yabarana,5,-66,yaba1248,Yabarana (Sc7),xd1350,,1950,,,5,-66,Original,,Northern South America
Sc8,Piaroa,5,-67,piar1243,Piaroa (Sc8),xd1351,,1950,,,5,-67,Original,,Northern South America
Sc9,Curripaco,5,-67,curr1243,Curipaco (Sc9),xd1352,Curipaco,1950,,,5,-67,Original,,Northern South America
Sd1,Munduruku,-6,-58,mund1330,Mundurucu (Sd1),xd1353,Wuy Jugu; Mundurucu,1950,Mundurucu (SQ13),SQ13,-6,-58,Original,,Brazil
Sd2,Tapirapé,-11,-52,tapi1254,Tapirape (Sd2),xd1354,Tapirape,1930,Tapirape (SP22),SP22,-11,-52,Original,,Brazil
Sd3,Palikur,3,-52,pali1279,Palikur (Sd3),xd1355,Wasa,1920,,,3,-52,Original,,Brazil
Sd4,Guaica,2,-65,yano1262,Waica (Sd4),xd1356,Waica; Guiaika,1950,Yanoama (SQ18),SQ18,2,-65,Original,,Northern South America
Sd5,Sateré Mawé,-4,-57,sate1243,Maue (Sd5),xd1357,Maue,1950,,,-4,-57,Original,,Brazil
Sd6,Shiriana,4,-63,nina1238,Shiriana (Sd6),xd1358,Kirishana; Xiriana,1960,Yanoama (SQ18),SQ18,4,-63,Original,,Northern South America
Sd7,Wai-wai,1,-59,waiw1244,Waiwai (Sd7),xd1359,Waiwai,1950,,,1,-59,Original,,Brazil
Ae18,Songye,-6,25,song1303,Songe (Ae18),xd136,Songe; Basonge; Bassongo,1900,,,-6,25,Original,,West-Central Tropical Africa
Sd8,Sanema,4,-66,sanu1240,Sanema (Sd8),xd1360,,1950,Yanoama (SQ18),SQ18,4,-66,Original,,Northern South America
Sd9,Yanomami,2,-65,yano1261,Yanomamo (Sd9),xd1361,Yanomamo; Yanoama,1965,Yanoama (SQ18),SQ18,2,-65,Original,,Northern South America
Se1,Sirionó,-16,-64,siri1273,Siriono (Se1),xd1362,Miá; Siriono,1940,Siriono (SF21),SF21,-16,-64,Original,,Western South America
Se10,Cocama,1,-79,coca1259,Cocama (Se10),xd1363,Ucayali,1670,,,1,-79,Original,,Western South America
Se11,Chácobo,-12,-67,chac1251,Chacobo (Se11),xd1364,Nóʔciria; Chacobo,1960,,,-12,-67,Original,,Western South America
Se12,Tucano,0,-70,tuca1252,Tucano (Se12),xd1365,Tukano,1950,Tucano (SQ19),SQ19,0,-70,Original,,Brazil
Se2,Ticuna,-3,-70,ticu1245,Tucuna (Se2),xd1366,Tucuna; Tikuna,1940,Tucuna (SQ20),SQ20,-3,-70,Original,,Western South America
Se3,Shuar,-3,-78,shua1257,Jivaro (Se3),xd1367,Jivaro,1930,Jivaro (SD09),SD09,-3,-78,Original,,Western South America
Se4,Yagua,-3,-72,yagu1244,Yagua (Se4),xd1368,,1940,,,-3,-72,Original,,Western South America
Se5,Cubeo,1,-71,cube1242,Cubeo (Se5),xd1369,Jiwa; Tucano,1940,Tucano (SQ19),SQ19,1,-71,Original,,Western South America
Ae19,Garanganze,-11,28,sang1331,Yeke (Ae19),xd137,Yeke; Bayeke,1930,,,-11,28,Original,,West-Central Tropical Africa
Se6,Witoto,-1,-74,muru1274,Witoto (Se6),xd1370,Ouitoto; Uitoto,1910,,,-1,-74,Original,,Western South America
Se7,Camba,-18,-63,chiq1248,Camba (Se7),xd1371,,1950,,,-18,-63,Original,"Note, previously xba and kamb1287 (Camba). ISO code retired, considered a duplicate of [cax] Chiquitano. Chiquitano glottocode is chiq1248",Western South America
Se8,Amahuaca,-10,-72,amah1246,Amahuaca (Se8),xd1372,,1950,,,-10,-72,Original,,Brazil
Se9,Shipibo-Conibo,-9,-74,ship1254,Conibo (Se9),xd1373,Conibo,1920,,,-9,-74,Original,,Western South America
Sf1,Inca,-13,-72,cusc1236,Inca (Sf1),xd1374,,1530,Inca (SE13),SE13,-13,-72,Original,,Western South America
Sf2,Aymara,-16,-69,cent2142,Aymara (Sf2),xd1375,,1940,Aymara (SF05),SF05,-16,-69,Original,,Western South America
Sf3,Chachi,1,-79,chac1249,Cayapa (Sf3),xd1376,Cayapa,1910,Chachi (SD06),SD06,1,-79,Original,,Western South America
Sf4,U'wa,7,-72,cent2150,Tunebo (Sf4),xd1377,Tunebo; Tabe,1950,,,7,-72,Original,,Western South America
Sf5,Páez,3,-76,paez1247,Paez (Sf5),xd1378,Paez,1900,Paez (SC15),SC15,3,-76,Original,,Western South America
Sf6,Muisca,5,-72,chib1270,Chibcha (Sf6),xd1379,Chibcha,1540,,,5,-72,Original,,Western South America
Ae2,Kpe,4.22,9.27,mokp1239,Kpe (Ae2),xd138,Bakwedi; Bakwiri; Kpeli; Kwiri,1950,,,4,9,Revised,,West-Central Tropical Africa
Sf7,Asháninka,-8,-75,ajyi1238,Campa (Sf7),xd1380,Campa; Ande; Anti; Kampa,1900,,,-8,-75,Original,"Note 8Feb2018: Glottocode changed to ajyi1238 based on note from HH: ""The Campa described by Craig is Shira Mountain Campa = Ajyíninka"" [all other references appear to describe the ""Campa"" generally].",Western South America
Sf8,Piro,-12,-73,yine1238,Piro (Sf8),xd1381,Nomole,1950,,,-12,-73,Original,,Western South America
Sf9,Uru,-16,-69,uruu1244,Uru (Sf9),xd1382,,1930,Uru (SF24),SF24,-16,-69,Original,,Western South America
Sg1,Yahgan,-55.02,-68.98,yama1264,Yahgan (Sg1),xd1383,,1870,Yahgan (SH06),SH06,-55,-69,Revised,,Southern South America
Sg2,Mapuche,-39,-68,mapu1245,Mapuche (Sg2),xd1384,,1880,Aracuanians (SG04),SG04,-39,-68,Original,,Southern South America
Sg3,Ona,-54,-69,onaa1245,Ona (Sg3),xd1385,,1880,Ona (SH04),SH04,-54,-69,Original,,Southern South America
Sg4,Tehuelche,-46,-70,tehu1242,Tehuelche (Sg4),xd1386,Patagon,1870,Tehuelche (SH05),SH05,-46,-70,Original,,Southern South America
Sg5,Alacaluf,-52,-74,qawa1238,Alacaluf (Sg5),xd1387,Kawésqar,1900,,,-52,-74,Original,,Southern South America
Sh1,Wichí,-24,-63,wich1264,Mataco (Sh1),xd1388,Mataco; Nocten,1860,Mataco (SI07),SI07,-24,-63,Original,Note 8Feb2018: Changed based on note from HH: Pelleschi is Wichí Lhamtés Güisnay [mzh],Southern South America
Sh2,Terena,-21,-58,tere1279,Terena (Sh2),xd1389,Poké,1850,Terena (SK07),SK07,-21,-58,Original,,Southern South America
Ae20,Ekonda,-2,18,ekon1238,Ekonda (Ae20),xd139,,1940,,,-2,18,Original,,West-Central Tropical Africa
Sh3,Abipón,-29,-61,abip1241,Abipon (Sh3),xd1390,Abipon; Abipones,1800,Abipon (SI04),SI04,-29,-61,Original,,Southern South America
Sh4,Kadiwéu,-22,-57,kadi1248,Caduveo (Sh4),xd1391,Caduveo,1940,,,-22,-57,Original,,Brazil
Sh5,Choroti,-22,-62,iyow1239,Choroti (Sh5),xd1392,Zolota,1910,Choroti (SK06),SK06,-22,-62,Original,,Southern South America
Sh6,Chamacoco,-20,-59,cham1315,Chamacoco (Sh6),xd1393,Ishír,1890,,,-20,-59,Original,,Southern South America
Sh7,Guaraní,-20,-63,east2555,Chiriguano (Sh7),xd1394,Chiriguano; Guarani,1900,Chiriguano (SF10),SF10,-20,-63,Original,,Western South America
Sh8,Toba,-25,-60,toba1269,Toba (Sh8),xd1395,Qom-lik; Qom; Tacshic; Toqoit,1964,Toba (SI12),SI12,-25,-60,Original,,Southern South America
Sh9,Lengua,-23,-59,nort2971,Lengua (Sh9),xd1396,,1890,,,-23,-59,Original,,Southern South America
Si1,Bororo,-16,-55,boro1282,Bororo (Si1),xd1397,,1920,Bororo (SP08),SP08,-16,-55,Original,,Brazil
Si10,Kuikuru,-13,-54,kuik1246,Kuikuru (Si10),xd1398,Ukuge,1950,,,-13,-54,Original,,Brazil
Si2,Trumai,-12,-53,trum1247,Trumai (Si2),xd1399,Ho kod ke,1930,Trumai (SP23),SP23,-12,-53,Original,,Brazil
Ab13,Tswana,-24,27,tswa1253,Tswana (Ab13),xd14,Batswana; Bechuana,1880,,,-24,27,Original,,Southern Africa
Ae21,Kela,-3,23,yela1238,Kela (Ae21),xd140,Akela; Bakela; Ekela; Ikela,1920,,,-3,23,Original,"Note, previously kela1254 but changed by non-KK DPLACE editor in early 2016 (before 8April2016); earlier KK note: ISO recognized by SIL, but considered bookkeeping by Glottolog",West-Central Tropical Africa
Si3,Bacairi,-14,-55,baka1277,Bacairi (Si3),xd1400,,1940,Bakairi (SP07),SP07,-14,-55,Original,,Brazil
Si4,Nambikwara,-12,-59,sout2994,Nambicura (Si4),xd1401,Nambicura,1940,Nambicuara (SP17),SP17,-12,-59,Original,,Brazil
Si5,Kamayurá,-12,-54,kama1373,Camayura (Si5),xd1402,Camayura,1940,,,-12,-54,Original,,Brazil
Si6,Guató,-19,-58,guat1253,Guato (Si6),xd1403,Guato,1900,,,-19,-58,Original,,Western South America
Si7,Paresi,-15,-58,pare1272,Paressi (Si7),xd1404,Paressi,1910,,,-15,-58,Original,,Brazil
Si8,Umotina,-15,-57,umot1240,Umotina (Si8),xd1405,,1940,,,-15,-57,Original,,Brazil
Si9,Aweti,-12,-54,awet1244,Aueto (Si9),xd1406,Aueto; Aueti,1940,,,-12,-54,Original,,Brazil
Sj1,Carajá,-12,-50,kara1500,Caraja (Sj1),xd1407,Caraja,1950,Karaja (SP09),SP09,-12,-50,Original,,Brazil
Sj10,Cayua,-26,-54,mbya1239,Cayua (Sj10),xd1408,Abá; Cayua; Caingua; Guaraní; Guarani,1950,Cayua (SM04),SM04,-26,-54,Original,,Southern South America
Sj11,Shavante,-14,-52,xava1240,Shavante (Sj11),xd1409,,1958,,,-14,-52,Original,,Brazil
Ae22,Kutsu,-4,22,kusu1252,Kutshu (Ae22),xd141,Kutshu; Ankutshu; Bankutshu; Wankutshu,1900,,,-4,22,Original,,West-Central Tropical Africa
Sj2,Sherente,-9,-48,xere1240,Sherente (Sj2),xd1410,Cherente,1850,,,-9,-48,Original,,Brazil
Sj3,Aweikoma,-28,-50,xokl1240,Aweikoma (Sj3),xd1411,Xokleng; Shokleng; Botocudo of Santa Catarina; Bugre; Kaingang of Santa Catarina (though Aweikoma and Kaingang today considered separate groups),1910,Xokleng (SM03),SM03,-28,-50,Original,,Brazil
Sj4,Canela,-7,-45,cane1242,Ramcocamecra (Sj4),xd1412,Ramcocamecra; Timbira; Canella,1930,Canela (SO08),SO08,-7,-45,Original,,Brazil
Sj5,Aimoré,-18,-42,kren1239,Botocudo (Sj5),xd1413,Nac-nanuk; Nac-poruk; Botocudo,1880,,,-18,-42,Original,,Brazil
Sj6,Tenetehara,-3,-46,temb1276,Tenetehara (Sj6),xd1414,,1930,,,-3,-46,Original,,Brazil
Sj7,Apinaye,-6,-49,apin1244,Apinaye (Sj7),xd1415,,1920,,,-6,-49,Original,,Brazil
Sj8,Tupinambá,-8,-35,tupi1273,Tupinamba (Sj8),xd1416,Tupinamba,1600,Tupinamba (SO09),SO09,-8,-35,Original,,Brazil
Sj9,Kayapo,-8,-52,kaya1330,Coroa (Sj9),xd1417,Coroa; Northern Cayapo,1950,,,-8,-52,Original,Note 8Feb2018: Changed based on note from HH: Unclear why this is not simply Kayapó [txu]?!,Brazil
Ae23,Lalia,-1,23,ngan1302,Lalia (Ae23),xd142,Dzalia; Lolia,1930,,,-1,23,Original,"Note, previously lali1242 but changed by non-KK DPLACE editor in early 2016 (before 8April2016); earlier KK note: ISO recognized by SIL, but considered bookkeeping by Glottolog; could POTENTIALLY be linked to nxd - ngan1302, as a few online sources suggest that Lalia people speak ""Longando"" (Ngando, nxd), which wikipedia reports is a sister(?) langage of Lalia (lal).",West-Central Tropical Africa
Ae24,Mongo,1,22,long1393,Mongo (Ae24),xd143,Balolo; Bamongo; Lolo; Mbongo,1920,,,1,22,Original,"Note, dialect should be that spoken in Opala territory.",West-Central Tropical Africa
Ae25,Tetela,-4,25,tete1250,Tetela (Ae25),xd144,Batetela,1920,,,-4,25,Original,,West-Central Tropical Africa
Ae26,Topoke,0,24,poke1238,Topoke (Ae26),xd145,Foma; Tofoke,1910,,,0,24,Original,,West-Central Tropical Africa
Ae27,Lokele,1,25,kele1255,Lokele (Ae27),xd146,Likile; Lukelle,1910,,,1,25,Original,,West-Central Tropical Africa
Ae28,Ngala,1,18,ling1263,Ngala (Ae28),xd147,Bangala; Boloki; Gens d'Eau,1900,,,1,18,Original,,West-Central Tropical Africa
Ae29,Poto,2,22,luse1252,Poto (Ae29),xd148,Bapoto; Foto; Mafoto; Upoto,1900,,,2,22,Original,,West-Central Tropical Africa
Ae3,Fang,1,11,fang1246,Fang (Ae3),xd149,Fan; Pahouin; Pangwe,1910,Fang (FH09),FH09,1,11,Original,,West-Central Tropical Africa
Ab14,Lovedu,-24,31,lobe1242,Lovedu (Ab14),xd15,Balovedu,1930,Lovedu (FX14),FX14,-24,31,Original,,Southern Africa
Ae30,Bira,1,29,bila1255,Bira (Ae30),xd150,Babeyru; Babira; Babila; Wabira,1920,,,1,29,Original,,West-Central Tropical Africa
Ae31,Budu,2,28,budu1250,Budu (Ae31),xd151,Babudu; Banabuddu; Mabudu; Wabuddu,1920,,,2,28,Original,,West-Central Tropical Africa
Ae32,Kumu,-1,27,komo1260,Kumu (Ae32),xd152,Bakumu; Wakumu,1920,,,-1,27,Original,,West-Central Tropical Africa
Ae33,Ndaka Babali,1,27,bali1274,Ndaka Babali (Ae33),xd153,Bandaka; Bali; Babali; Mabali; Mobale (formerly erroneously called Ndaka),1920,,,1,27,Original,,West-Central Tropical Africa
Ae34,Plains Bira,1,30,bera1259,Plains Bira (Ae34),xd154,Babira,1920,,,1,30,Original,,West-Central Tropical Africa
Ae35,Rumbi,0,28,lomb1254,Rumbi (Ae35),xd155,Barumbi; Warumbi,1900,,,0,28,Original,,West-Central Tropical Africa
Ae36,Bombesa,1,23,mbes1238,Bombesa (Ae36),xd156,Mbesa; Mombesa,1920,,,1,23,Original,,West-Central Tropical Africa
Ae37,Budja,3,23,budz1238,Budja (Ae37),xd157,Babudza; Mbudja,1930,,,3,23,Original,,West-Central Tropical Africa
Ae38,Ndoko,2,21,doko1244,Ndoko (Ae38),xd158,Doko,1920,,,2,21,Original,,West-Central Tropical Africa
Ae39,Ngombe,2,20,binj1250,Ngombe (Ae39),xd159,Gombe,1920,,,2,20,Original,,West-Central Tropical Africa
Ab15,Pedi,-25,30,tswe1238,Pedi (Ab15),xd16,Bapedi,1860,,,-25,30,Original,,Southern Africa
Ae4,Nkundo,0,20,nkun1238,Nkundo (Ae4),xd160,,1930,Mongo (FO32),FO32,0,20,Original,,West-Central Tropical Africa
Ae40,Dzem,3,14,njye1238,Dzem (Ae40),xd161,Djem; Ndjem; Nyem,1910,,,3,14,Original,,West-Central Tropical Africa
Ae41,Kota,1,14,ndas1238,Kota (Ae41),xd162,Bakota; Ikota; Kuta,1940,,,1,14,Original,"Note 8Feb2018: Changed based on note from HH: The Kota (""Kota Sud"") described by Andersson matches better with Ndasa [nda].",West-Central Tropical Africa
Ae42,Ngumba,3,11,kwas1243,Ngumba (Ae42),xd163,Mvumba,1900,,,3,11,Original,,West-Central Tropical Africa
Ae43,Sanga,2,16,bomw1238,Sanga (Ae43),xd164,Basanga; Bosanga; Masanga; Missanga,1900,,,2,16,Original,,West-Central Tropical Africa
Ae44,Bubi,3.54,8.72,bube1242,Bubi (Ae44),xd165,Adija; Ediya,1920,,,4,9,Revised,,West-Central Tropical Africa
Ae45,Kundu,10,9,orok1266,Kundu (Ae45),xd166,Bakundu,1900,,,10,9,Original,,West Tropical Africa
Ae46,Mpongwe,-2,10,myen1241,Mpongwe (Ae46),xd167,Empongwe; Pongo,1870,,,-2,10,Original,,West-Central Tropical Africa
Ae47,Puku,2,10,bata1285,Puku (Ae47),xd168,Bapuku,1900,,,2,10,Original,,West-Central Tropical Africa
Ae48,Bafia,5,11,bafi1243,Bafia (Ae48),xd169,Bekpa; Fia,1930,,,5,11,Original,,West-Central Tropical Africa
Ab16,Lenge,-25,34,leng1257,Lenge (Ab16),xd17,Valenge,1930,,,-25,34,Original,,South Tropical Africa
Ae49,Bali Nyonga,6,10,mung1266,Bali (Ae49),xd170,Bali; Bulu; Bani; Li,1900,,,6,10,Original,,West-Central Tropical Africa
Ae5,Bamileke,5,10,fefe1239,Bamileke (Ae5),xd171,,1910,,,5,10,Original,,West-Central Tropical Africa
Ae50,Bamum,6,11,bamu1253,Bamum (Ae50),xd172,Bamun; Mum,1920,,,6,11,Original,,West-Central Tropical Africa
Ae51,Banen,5,11,tune1261,Banen (Ae51),xd173,,1940,,,5,11,Original,,West-Central Tropical Africa
Ae52,Fungom,7,10,mmen1238,Fungom (Ae52),xd174,,1950,,,7,10,Original,,West Tropical Africa
Ae53,Koko,4,11,bako1249,Koko (Ae53),xd175,Bakoko; Betjek; Mwele,1920,,,4,11,Original,,West-Central Tropical Africa
Ae54,Kom,6,10,komc1235,Kom (Ae54),xd176,Bahom; Bamekom; Bikom,1950,,,6,10,Original,,West-Central Tropical Africa
Ae55,Ndob,6,10,band1349,Ndob (Ae55),xd177,Bandob; Mburukem; Ndop,1950,,,6,10,Original,,West-Central Tropical Africa
Ae56,Nsaw,6,11,lamn1239,Nsaw (Ae56),xd178,Bansaw,1950,,,6,11,Original,,West-Central Tropical Africa
Ae57,Nsungli,6,11,limb1268,Nsungli (Ae57),xd179,Dzungle,1930,,,6,11,Original,,West-Central Tropical Africa
Ab17,Ndau,-20,34,ndau1241,Ndau (Ab17),xd18,Vandau,1920,,,-20,34,Original,,South Tropical Africa
Ae58,Tikar,6,12,tige1238,Tikar (Ae58),xd180,,1910,,,6,12,Original,,West-Central Tropical Africa
Ae59,Widikum,6,10,meta1238,Eidekum (Ae59),xd181,Eidekum; Widekum,1950,,,6,10,Original,,West-Central Tropical Africa
Ae6,Luba,-8,26,luba1250,Luba (Ae6),xd182,Baluba,1930,,,-8,26,Original,,West-Central Tropical Africa
Ae7,Baboa,3,25,bwaa1238,Babwa (Ae7),xd183,Babwa; Ababwa; Bobua,1910,,,3,25,Original,Note 8Feb2018: Changed based on note from HH: These refs refer to Bwa [bww] not Kwa' [bko] (a completely different lg in Cameroon).,West-Central Tropical Africa
Ae8,Rundi,-3,30,rund1242,Rundi (Ae8),xd184,Barundi; Warundi,1910,Barundi (FO58),FO58,-3,30,Original,,West-Central Tropical Africa
Ae9,Fut,6,10,bafu1246,Fut (Ae9),xd185,Bafut; Fu,1950,,,6,10,Original,,West-Central Tropical Africa
Af1,Fon,7,2,fonn1241,Fon (Af1),xd186,Dahomey; Dahomeans,1890,Fon (FA18),FA18,7,2,Original,,West Tropical Africa
Af10,Igbo,6,7,nucl1417,Ibo (Af10),xd187,Ibo,1930,Igbo (FF26),FF26,6,7,Original,,West Tropical Africa
Af11,Toma,11,-9,toma1245,Toma (Af11),xd188,,1920,,,11,-9,Original,,West Tropical Africa
Af12,Akyem,7,-1,akye1239,Akyem (Af12),xd189,Akwahu,1930,Twi (FE12),FE12,7,-1,Original,,West Tropical Africa
